Specific scattering coefficients [m2 mg-1] of eight phytoplankton types from the supplemental data of [1], [2], [3].

    Group N	a_phy	bb_phy
    C_0	Diatoms (6 spectra from Lomas et al 2024; coastal species: Thalassiosira nordenskioeldi, Thalassiosira guilardi, Rhizoselenia setigera, Chaetoceros diadem, Chaetoceros socialis)	Diatoms -> cp Brown group Bi et al 2023
    C_1	Green (Bi et al 2023)	Green Bi et al 2023
    C_2	Cryptophytes (2 spectra from Lomas et al 2024; Rhodomonas salina)	cp from Cryptophyte Bi et al 2023
    C_3	Synecochoccus bacillaris (2 spectra Lomas et al 2024) -> Cyano blue	cp from Cyano_blue Bi et al 2023
    C_4	Synecochoccus  sp (2 spectra Lomas et al 2024) -> Cyano red	cp from Cyano_red Bi et al 2023
    C_5*	Phaeocystis globosa (2 spectra Lomas et al 2024)	Haptophyte -> cp Brown group Bi et al 2023.
    C_6	Dinoflagellates (5 spectra from Lomas et al 2024; coastal species: Prorocentrum minimum, Karenia brevis, Prorocentrum lima)	Dinoflagellate -> cp Brown group Bi et al 2023
    C_7*	Noctiluca (digitized from Astoreca et al 2005); scaled at 650nm to 0.008623 (same as Brown Group HEREON); no peak at 679nm	Dinoflagellate -> cp Brown group Bi et al 2023


    [1] Bi et al. (2023): Bio-geo-optical modelling of natural waters [10.3389/fmars.2023.1196352]
    [2] Lomas et al (2024): Phytoplankton optical fingerprint libraries for development of phytoplankton
    ocean color satellite products. Sci Data 11, 168 (2024). https://doi.org/10.1038/s41597-024-03001-z
    [3] Astoreca et al 2005: Optical properties of algal blooms in an eutrophicated coastal area and its relevance to remote sensing. Proceedings of SPIE DOI: 10.1117/12.615160

wavelength_nm,Diatoms,Green,Cryptophytes,Cyano_blue,Cyano_red,Phaeocystis,Dinoflagellates,Noctiluca
516.0,0.2201595077575125,0.219317147,0.1828504300640379,0.2276801179732247,0.2091486980538515,0.2138232150425152,0.2195941247569215,0.1968647754657441
518.0,0.2205238017532292,0.220150213,0.1834590793947941,0.2285366672756111,0.2093566220782811,0.2141870921545201,0.2198770581154094,0.1973379628138924
520.0,0.220851121742337,0.220874791,0.1838966843832129,0.2293029183263064,0.2095435288991109,0.2144271872134913,0.2201124535122419,0.1986362059508689
522.0,0.2211649081155627,0.221467553,0.184161776811536,0.2299946343111138,0.2095488630451494,0.2146372953539502,0.2203461739574649,0.2006037764984189
524.0,0.2214468568588021,0.221963944,0.1843591433328676,0.2305428760483789,0.2093169326954867,0.2148807836653678,0.2205422332841525,0.202512271364713
526.0,0.2217089708222455,0.222372491,0.1843551883465047,0.230970691986003,0.2089061028569524,0.2151839708664329,0.2207800406308447,0.2046022090124873
528.0,0.221985543946925,0.222702293,0.1843062493884702,0.2313207781905853,0.2083825667539328,0.2154612487162241,0.2210002792038218,0.2060198802277677
530.0,0.2222847664261454,0.222963018,0.1841773058382122,0.2315458572443451,0.2076694143832795,0.2159113515914633,0.221236478167597,0.2076537319087218
532.0,0.2225808780786289,0.223158263,0.1840246335628507,0.2316526955094804,0.2068361942910593,0.2163533639137823,0.2215016786162753,0.2088047162267818
534.0,0.2228620482748651,0.223307058,0.1838442511508086,0.2317082180433065,0.2059906850466148,0.2167348874603694,0.2217925835773964,0.2095582508255864
536.0,0.2231600262092082,0.22341617,0.1836841506682322,0.2316791890526502,0.2051613216453588,0.2171897443759549,0.2220716919816885,0.2104048293438593
538.0,0.2234642734845902,0.223494697,0.1835691556113755,0.231583465978608,0.2044026117204965,0.217634381877059,0.222376094063908,0.2115052432786764
540.0,0.2237819247192186,0.22355407,0.1834797832180787,0.2314367383234453,0.2038309248146599,0.2182532042178588,0.2227099480645738,0.2122135484607675
542.0,0.224094682030353,0.223596594,0.1834455919328206,0.2312743551442483,0.2034355357715926,0.2187528079074125,0.2230426033560129,0.2130831924231372
544.0,0.2244170161643133,0.223628436,0.1834366205927761,0.2310660645699198,0.2034101128083558,0.2194829582410513,0.223383643506838,0.2139702804551446
546.0,0.2247662663793727,0.223649514,0.1834836188225782,0.2308008672972046,0.203640497403626,0.2201334385468775,0.2237503126142507,0.2146112021369927
548.0,0.2251129666394061,0.223658929,0.1836034332934292,0.2305440979412727,0.2041853310328115,0.2207955375806664,0.2241542053001708,0.2152765706743431
550.0,0.2254880995592442,0.223654965,0.1837802087507196,0.2302281849138015,0.2051800689677011,0.2212578876776392,0.2245654963098735,0.2156656983670567
552.0,0.225861302106064,0.223641712,0.1839931651064389,0.2299029233982582,0.2068068056064475,0.2220576790278378,0.2250052177606784,0.216617675838748
554.0,0.2262181688239641,0.223614146,0.1842383947066414,0.2295208101292835,0.2085869447619945,0.2227253002792526,0.2254291254086708,0.2173304587303536
556.0,0.22655667257499,0.22356715,0.1844706497064455,0.22913154868429,0.2108084591879421,0.2234588593785972,0.225869823505274,0.2175926653973706
558.0,0.2268540266143276,0.223497013,0.1846735632321909,0.2286466505480447,0.2132714598308878,0.2240290407015253,0.226265305569451,0.2178802281807543
560.0,0.2271177722697495,0.223401431,0.184902585598855,0.2281937876562936,0.2158028236471255,0.22464937988558,0.2266273140851782,0.2182434961236793
562.0,0.2273090070242671,0.223274871,0.1850709544802127,0.2276803879346268,0.2182517891705112,0.225069682393189,0.2269298720387474,0.2184033349462774
564.0,0.2274552459669973,0.223120359,0.1852743452685167,0.2271053926638464,0.2204322261936347,0.2253418419192273,0.227144510445298,0.2183940236708592
566.0,0.2274994972859214,0.222940419,0.1854935076601175,0.2265529065337696,0.2223319632681895,0.2256164489935849,0.2272876378158616,0.218845393548178
568.0,0.2275392763589415,0.222738906,0.185775819097041,0.2259749361124599,0.2239692610079637,0.2259159540909689,0.2273511705360619,0.2187206599418055
570.0,0.227472006687156,0.222521005,0.186145410405816,0.2253374655175654,0.2254555633756751,0.2259730893238081,0.2273193387901717,0.2186793232874839
572.0,0.227371069069341,0.22228856,0.1865892885518734,0.2247132366739955,0.2269094261007177,0.2259350192640514,0.2272239904055775,0.218644612906646
574.0,0.2272754630786174,0.222050204,0.1871346986572914,0.2241248443526454,0.228185518998371,0.2258319445320964,0.2270652310928648,0.2186450333910535
576.0,0.2270840467176988,0.221817978,0.1876731964194254,0.2235116563199436,0.229383871845717,0.2256679440071937,0.2268364609470506,0.2185594094254969
578.0,0.2268945122755259,0.22159749,0.1882581697730657,0.2229529111512611,0.2304099195276501,0.2254382140423937,0.2265740405453023,0.2185631496902474
580.0,0.2266859196929911,0.221387909,0.1888185248245875,0.2223859442774376,0.2311397075488757,0.2250526685119272,0.2262822267270249,0.2186000070136012
582.0,0.2264940743070166,0.221180956,0.1893688197444195,0.221893292001971,0.23173882799105,0.2247571900158732,0.2259675054615292,0.2185408246235818
584.0,0.2262824195738796,0.220978964,0.1898707862670166,0.2214395457073222,0.2321423588223216,0.2243034134459511,0.2256424163691174,0.2183933146235818
586.0,0.2261397733016871,0.220785806,0.1903353592325112,0.2210460715689579,0.2324529009640442,0.2238612215980524,0.22532261468375,0.2184049095334331
588.0,0.2260158847171197,0.220603227,0.1907578724965183,0.2206900602523507,0.2325791182631974,0.2233046490598974,0.2250298247066806,0.2183170853854733
590.0,0.2259331748782303,0.220430847,0.1911781029119093,0.2203363410506394,0.2327282069940151,0.2229181383588164,0.2248090579114818,0.2182982322617443
592.0,0.2259200905491538,0.220263837,0.1916313080088277,0.2200043557003309,0.2328916704237239,0.2226777203816936,0.224663068671563,0.2182909046612836
594.0,0.2259210559290828,0.220109291,0.1920494782666117,0.2196856439387805,0.2329270384150696,0.2225919701263047,0.2246330059911511,0.2181196586612836
596.0,0.2259339473533958,0.219967093,0.1924450498878321,0.2194064708233158,0.2330084363446919,0.2225946348956229,0.2246814433228704,0.2179539816612836
598.0,0.2259476631591555,0.219831544,0.1927961177384571,0.2190794824259631,0.2330900446668771,0.2226963341001329,0.224802675665676,0.2177939106612836
600.0,0.2258746352332706,0.219691363,0.1930290442574312,0.2187278606690791,0.2331044791892853,0.2229231851550045,0.2249178940043635,0.2176369676612836
602.0,0.2257268361936282,0.219542054,0.1931819613173807,0.2183407232145364,0.2330729383119984,0.223063385356243,0.2249947258663494,0.2175751755009006
604.0,0.2254735533508795,0.219371916,0.1931890990516587,0.2179019864002554,0.2330529657398009,0.2233078139520915,0.2249699161037649,0.2174234915009006
606.0,0.2251197321821845,0.21918543,0.1930898051048106,0.2174207398852838,0.232865279648727,0.2233842051639685,0.2248243182523981,0.2172778225009006
608.0,0.224721582074179,0.218986809,0.1929140591113403,0.216860199043233,0.2327201791200083,0.2233500745945624,0.2245811262065849,0.2171372735009006
610.0,0.2242813571562873,0.218779994,0.192628937741658,0.2163152591853324,0.2325344626968866,0.2232591974225009,0.224235707880967,0.2170005395009006
612.0,0.2238290140731813,0.218569722,0.1922985786166686,0.2157119751957689,0.2322667958289788,0.2231398420527466,0.2238433054716069,0.2170564131801345
614.0,0.2233928682327336,0.218357618,0.191964076751151,0.2151677957707623,0.2320351449361827,0.2230753689375104,0.2234294948256815,0.2168047486043645
616.0,0.2229710671572521,0.218151092,0.19165724562596,0.2146586358223253,0.2317875048983893,0.2228372003139413,0.2230170972775333,0.2165762718339539
618.0,0.2226064913212105,0.217959397,0.1913790721207916,0.2142129392642845,0.2315875164217163,0.2227058199862099,0.2226311414571639,0.2164204896612836
620.0,0.2223003477086967,0.217793632,0.1911164613930843,0.2139205065848072,0.2313534762880625,0.2225902456074073,0.2222882692257456,0.2163058796612836
622.0,0.22205800495395,0.217657092,0.1908698430731445,0.2137403940406473,0.2312337802221873,0.2223659566303896,0.2219959714533575,0.2161879646612836
624.0,0.2218448819751974,0.217541521,0.1906112075434082,0.2137068878794771,0.23105743504212,0.2223141635638544,0.2217418415733732,0.2160731826612836
626.0,0.2216480470863735,0.217449764,0.1903808571881334,0.2138553472765206,0.2309563885444271,0.2222450596612402,0.2214968088926985,0.2161221144655458
628.0,0.221376244602504,0.217376407,0.1901516654294276,0.2141166301014416,0.2308911902238282,0.2219892830013596,0.2212158976874317,0.2160171843405176
630.0,0.2211039097206937,0.217307768,0.1900025328128621,0.2145690823835495,0.2308465874692977,0.2217742509336746,0.2208907465836168,0.2159392625534232
632.0,0.2208244257822522,0.217223295,0.189923231043929,0.2151487958733544,0.2308274163458175,0.2214827715916258,0.2205709785441476,0.2162793719435385
634.0,0.2206135248867377,0.217091215,0.1898941574906792,0.2158544271891443,0.230922526923326,0.2212329391132233,0.2202682145847537,0.2166731573611091
636.0,0.2204930363508127,0.216876322,0.1899343122076274,0.2166790728859532,0.230999369639631,0.2210951432794944,0.2200480174682398,0.2166347914159213
638.0,0.2205224401218425,0.21655011,0.1900096439929353,0.2177192148415235,0.2311273635657103,0.2208708648778906,0.2199276934533184,0.2170913719604577
640.0,0.2205920148621692,0.216090776,0.1901219692630681,0.2189018627040484,0.231278601423187,0.2207299707440405,0.2198548410048533,0.2174699326883841
642.0,0.2207144754804006,0.215478883,0.1903312294986452,0.2202565475339827,0.231441345971503,0.2207045738026008,0.2197867302604192,0.2182878878874948
644.0,0.2207605398270766,0.214766383,0.1905693443649442,0.2216458534917386,0.2315900369260672,0.2207449815768442,0.2197167904252873,0.2187184183533767
646.0,0.2207348629970439,0.21401999,0.1908210641163973,0.2230777112426092,0.2315896008105777,0.2208806447717414,0.2196283782014378,0.2192109025231925
648.0,0.2204985549062653,0.213292918,0.1909821720108078,0.2243252909382403,0.2316716742728429,0.2209844488625519,0.2195165770786514,0.2198644343590683
650.0,0.2200540689080134,0.212624879,0.1909366672876707,0.2253627128022699,0.2315640523454129,0.2209917096458531,0.2193544255528214,0.220447369
652.0,0.2193108240376415,0.212025109,0.1906010884046855,0.2261487683057863,0.2313243834180153,0.2205808573205019,0.2190607489155488,0.2206815823527445
654.0,0.2182343280878106,0.211488798,0.189902499062886,0.2265775920499053,0.2309831755102721,0.2202378659791213,0.2185192806122041,0.220742964867706
656.0,0.2167906250060775,0.210939205,0.1887991380850648,0.2266041867356855,0.2303221486207149,0.2193826180433781,0.2176831000490621,0.2205549324077135
658.0,0.2149484456538667,0.210308263,0.1872610940626406,0.2262044955643358,0.2294031145231121,0.2179900475075437,0.2164290335796225,0.220169935113706
660.0,0.2127895185551652,0.209536574,0.1853666887274056,0.2254102266179683,0.2281441592998946,0.2162765860829787,0.2147976191836901,0.2198515030992894
662.0,0.2103843559279339,0.208627355,0.1833545848198997,0.2242444817326188,0.2266187351764327,0.2140589583185356,0.2128710036958561,0.2196605640768607
664.0,0.2077746440170113,0.20764638,0.1813864354202392,0.2228124163929782,0.2247272254545786,0.2112723945423229,0.2107629641322942,0.2191624000684306
666.0,0.2052154233332525,0.206657505,0.1796104427297571,0.2213045811269873,0.2227605894326904,0.20814152441571,0.2086142078342492,0.2188429122523444
668.0,0.2029525975946197,0.205738542,0.1781835435654959,0.2198432861946105,0.2208867259724653,0.2051819228403562,0.2066828727950291,0.2183342383301312
670.0,0.2012546770241656,0.204981258,0.1770688164869853,0.2185705004367923,0.2192659575644135,0.2027410725137817,0.205042670721654,0.2182324213048023
672.0,0.2004440779300992,0.204476749,0.1762589656960879,0.2175861933227013,0.2179806739793433,0.2014283144883042,0.2038719894791487,0.2182560496798344
674.0,0.2006258571797951,0.204194888,0.175684833080212,0.2167496593951167,0.216832515172574,0.201039439049623,0.2032620921945477,0.2183822256798344
676.0,0.2016541228802172,0.204153435,0.1753039744743815,0.2160212998895167,0.2159081364537074,0.2018394721112647,0.2031944622011882,0.2187631651882495
678.0,0.203346438967236,0.204388444,0.1751622856979707,0.2153125808689052,0.215256422956631,0.2033317051426359,0.2038283312715357,0.2190080597981351
680.0,0.2055261144357013,0.204954263,0.1754343141107958,0.2150558195305849,0.2151626332849992,0.2055849406136642,0.2051932536859626,0.2196952580760041
682.0,0.2079027990018301,0.205924146,0.1761641438730405,0.2155250057185944,0.2160428909032482,0.2082318345530672,0.2072810643329029,0.2198808132067361
684.0,0.2105450359133945,0.207322922,0.1775188609812798,0.2170073882572498,0.2179775656713864,0.211418663628726,0.2100867815337162,0.2205168274282322
686.0,0.2132544553516021,0.20910408,0.1793562983715242,0.2192265874545107,0.2204219915414803,0.2148504001073483,0.2132815713886138,0.2208621076940288
688.0,0.2159171712995568,0.211173327,0.1816950731924748,0.2219059004194009,0.2230434541117593,0.2180628460602055,0.2165285292647398,0.2213822556702588
690.0,0.2184102945130684,0.213388592,0.1842827791849461,0.2246714997580315,0.2257307732256542,0.2208527363340911,0.2195019103881537,0.2216735292218654
692.0,0.2204928951410927,0.215472896,0.1869084189568222,0.2272688726654551,0.228382651375035,0.2231593179086494,0.2219438363857437,0.222085745613295
694.0,0.2222085211045294,0.21740437,0.189350871282268,0.2295907592184579,0.2307585642570846,0.2248652744278587,0.2237810330290957,0.2228024205742708
696.0,0.2235076348656858,0.219152416,0.1915184221432226,0.231557910743674,0.2326613877675993,0.2258900888934379,0.2251021861229659,0.2231435915233923
698.0,0.2244250959737447,0.220635059,0.1933793668257216,0.2331575927676621,0.2341922914268559,0.2266280154679613,0.2260198648728123,0.2235338875003002
700.0,0.2251276167503189,0.221915937,0.1948534817309613,0.2343671911614725,0.2352322559413779,0.2269912867814408,0.2266357440104312,0.2238947523632456
702.0,0.2256504612802815,0.222984622,0.1960036381154759,0.2352869532828045,0.236050152801537,0.2274668690848291,0.2270478937197843,0.2244639447534032
704.0,0.2260308327784103,0.223857872,0.1968363452010635,0.235916630650481,0.236571739293681,0.2275687069628734,0.2273046825523257,0.2248322542803962
706.0,0.2262747015660201,0.224573604,0.1974329004351244,0.2364248557864293,0.2369629800365031,0.2275923504053498,0.2274669089401397,0.2251729147871998
708.0,0.2265041436444269,0.225168462,0.1978920287759229,0.2368221557521807,0.237310500938097,0.2276626312154289,0.2275597213790809,0.2257752731276635
710.0,0.2266663446156509,0.225660368,0.1982222163470659,0.2371240122699184,0.2375470191916919,0.2276736071416213,0.2275899992394952,0.2257480258491925
712.0,0.226763687235517,0.226067356,0.1984353496378271,0.2373907560034107,0.2376618121347837,0.2276328785490318,0.2275895896716969,0.2264974194057453
714.0,0.2268720988752783,0.226404266,0.1986127140160999,0.2375802447509892,0.2379254350799506,0.2275365950358957,0.2275651182159907,0.2270747975333818
716.0,0.2269320456430468,0.226683312,0.1987068335142728,0.2377367995752836,0.2378298641562015,0.2276269771387629,0.2275387131424767,0.2272547328019151
718.0,0.2269555725564948,0.226914553,0.1987989096689338,0.2379041623171754,0.2379697786303453,0.2275449921387629,0.2274765302048939,0.2271727478019151
720.0,0.2269583022971893,0.22710628,0.1988879447989997,0.2380075473598934,0.2381313406602093,0.2274621371387629,0.2274248463755739,0.2270898928019151
722.0,0.2269583022971893,0.22710628,0.1988879447989997,0.2380075473598934,0.2381313406602093,0.2274621371387629,0.2274248463755739,0.2270898928019151
724.0,0.2269583022971893,0.22710628,0.1988879447989997,0.2380075473598934,0.2381313406602093,0.2274621371387629,0.2274248463755739,0.2270898928019151
726.0,0.2269583022971893,0.22710628,0.1988879447989997,0.2380075473598934,0.2381313406602093,0.2274621371387629,0.2274248463755739,0.2270898928019151
728.0,0.2269583022971893,0.22710628,0.1988879447989997,0.2380075473598934,0.2381313406602093,0.2274621371387629,0.2274248463755739,0.2270898928019151
730.0,0.2269583022971893,0.22710628,0.1988879447989997,0.2380075473598934,0.2381313406602093,0.2274621371387629,0.2274248463755739,0.2270898928019151
732.0,0.2269583022971893,0.22710628,0.1988879447989997,0.2380075473598934,0.2381313406602093,0.2274621371387629,0.2274248463755739,0.2270898928019151
734.0,0.2269583022971893,0.22710628,0.1988879447989997,0.2380075473598934,0.2381313406602093,0.2274621371387629,0.2274248463755739,0.2270898928019151
